"Aktuell: Zeit (s)","Aktuell: Potenzial 1 (V)","Aktuell: Potenzial 2 (V)","Aktuell: Potenzial 3 (V)"
4.93,0.0959396362305,-0.0997543334961,4.98275756836
4.94,0.0959396362305,-0.0997543334961,4.98580932617
4.95,0.092887878418,-0.0967025756836,4.98275756836
4.96,0.0898361206055,-0.0967025756836,4.98886108398
4.97,0.092887878418,-0.0997543334961,4.98275756836
4.98,0.0898361206055,-0.0936508178711,4.98580932617
4.99,0.0898361206055,-0.0967025756836,4.98275756836
5,0.0898361206055,-0.0936508178711,4.98580932617
5.01,0.0898361206055,-0.0936508178711,4.98275756836
5.02,0.086784362793,-0.0936508178711,4.98886108398
5.03,0.0898361206055,-0.0936508178711,4.98580932617
5.04,0.086784362793,-0.0936508178711,4.98580932617
5.05,0.0837326049805,-0.0936508178711,4.98275756836
5.06,0.0837326049805,-0.0905990600586,4.98886108398
5.07,0.086784362793,-0.0936508178711,4.98275756836
5.08,0.0837326049805,-0.0875473022461,4.98580932617
5.09,0.0837326049805,-0.0936508178711,4.98580932617
5.1,0.0837326049805,-0.0875473022461,4.98580932617
5.11,0.0837326049805,-0.0905990600586,4.98580932617
5.12,0.0837326049805,-0.0844955444336,4.98580932617
5.13,0.0837326049805,-0.0875473022461,4.98580932617
5.14,0.0837326049805,-0.0844955444336,4.98580932617
5.15,0.080680847168,-0.0875473022461,4.98580932617
5.16,0.080680847168,-0.0814437866211,4.98580932617
5.17,0.080680847168,-0.0875473022461,4.98580932617
5.18,0.0776290893555,-0.0814437866211,4.98580932617
5.19,0.0776290893555,-0.0844955444336,4.98580932617
5.2,0.0776290893555,-0.0814437866211,4.98580932617
5.21,0.0776290893555,-0.0844955444336,4.98580932617
5.22,0.074577331543,-0.0783920288086,4.98886108398
5.23,0.074577331543,-0.0814437866211,4.98580932617
5.24,0.074577331543,-0.0753402709961,4.98580932617
5.25,0.074577331543,-0.0814437866211,4.98580932617
5.26,0.074577331543,-0.0753402709961,4.98580932617
5.27,0.074577331543,-0.0814437866211,4.98580932617
5.28,0.074577331543,-0.0753402709961,4.98580932617
5.29,0.0715255737305,-0.0814437866211,4.98886108398
5.3,0.0715255737305,-0.0753402709961,4.98580932617
5.31,0.0715255737305,-0.0814437866211,4.98580932617
5.32,0.068473815918,-0.0722885131836,4.98580932617
5.33,0.0715255737305,-0.0783920288086,4.98580932617
